customer_id,age,gender,employment_type,monthly_income,loan_amount,transaction_count,avg_monthly_spend,savings_ratio,mobile_recharge_freq,missed_payments,income_to_loan_ratio,spend_to_income_ratio,credit_risk,risk_category,loan_eligibility,credit_score
CUST000227,23,Male,Salaried,32226,199469,162,87963,0.52,14,0,0.16,2.73,1,Low Risk,Not Eligible,684
CUST000228,40,Female,Salaried,56380,147290,250,3972,0.52,4,6,0.38,0.07,1,High Risk,Not Eligible,324
CUST000229,56,Male,Self-Employed,15848,338735,114,9621,0.31,13,3,0.05,0.61,1,High Risk,Not Eligible,462
CUST000230,39,Male,Self-Employed,22274,187615,103,94549,0.65,7,4,0.12,4.24,1,High Risk,Not Eligible,470
CUST000231,46,Male,Self-Employed,62545,309144,245,52738,0.14,6,0,0.2,0.84,1,Low Risk,Not Eligible,608
CUST000232,23,Male,Unemployed,104494,560209,206,60694,0.21,3,2,0.19,0.58,1,Medium Risk,Eligible with Conditions,502
CUST000233,39,Male,Salaried,123981,355891,126,57777,0.07,9,5,0.35,0.47,1,High Risk,Not Eligible,300
CUST000234,40,Male,Self-Employed,24304,166686,121,17530,0.56,14,1,0.15,0.72,1,Medium Risk,Eligible with Conditions,632
CUST000235,52,Male,Salaried,19294,546889,100,10354,0.45,4,6,0.04,0.54,1,High Risk,Not Eligible,310
CUST000236,27,Male,Salaried,34425,390398,238,49529,0.24,11,0,0.09,1.44,1,Low Risk,Not Eligible,628
CUST000237,61,Female,Salaried,118777,465828,71,54714,0.14,5,6,0.25,0.46,1,High Risk,Not Eligible,300
CUST000238,53,Male,Salaried,148497,386148,222,91759,0.06,14,0,0.38,0.62,1,Low Risk,Not Eligible,592
CUST000239,60,Female,Student,99549,295144,19,44232,0.14,3,0,0.34,0.44,1,Low Risk,Not Eligible,608
CUST000240,59,Male,Salaried,101464,135439,277,55079,0.33,8,3,0.75,0.54,1,High Risk,Not Eligible,466
CUST000241,38,Male,Self-Employed,114748,244691,223,15550,0.2,11,4,0.47,0.14,1,High Risk,Not Eligible,380
CUST000242,60,Male,Unemployed,76295,124277,278,91196,0.2,7,5,0.61,1.2,1,High Risk,Not Eligible,320
CUST000243,21,Male,Self-Employed,24091,297527,151,63385,0.62,11,1,0.08,2.63,1,Medium Risk,Eligible with Conditions,644
CUST000244,31,Female,Salaried,127943,147857,156,67736,0.38,11,6,0.87,0.53,1,High Risk,Not Eligible,300
CUST000245,48,Male,Self-Employed,139074,570198,19,99565,0.52,7,1,0.24,0.72,1,Medium Risk,Eligible with Conditions,624
CUST000246,45,Male,Salaried,58411,380982,88,33268,0.05,8,4,0.15,0.57,1,High Risk,Not Eligible,350
CUST000247,43,Female,Self-Employed,103696,534129,196,94876,0.27,7,3,0.19,0.91,1,High Risk,Not Eligible,454
CUST000248,51,Female,Self-Employed,79309,102204,45,7290,0.35,3,3,0.78,0.09,1,High Risk,Not Eligible,470
CUST000249,50,Male,Self-Employed,75421,65155,265,58034,0.15,3,4,1.16,0.77,1,High Risk,Not Eligible,370
CUST000250,62,Female,Salaried,48612,323457,140,33138,0.11,2,6,0.15,0.68,1,High Risk,Not Eligible,300
CUST000251,55,Female,Student,21450,522953,282,74982,0.61,13,4,0.04,3.5,1,High Risk,Not Eligible,462
CUST000252,27,Female,Salaried,17491,523985,110,16432,0.66,1,2,0.03,0.94,1,Medium Risk,Eligible with Conditions,592
CUST000253,36,Male,Salaried,125026,153515,11,70058,0.08,5,3,0.81,0.56,1,High Risk,Not Eligible,416
CUST000254,46,Male,Salaried,82804,430466,34,61175,0.26,12,6,0.19,0.74,1,High Risk,Not Eligible,300
CUST000255,22,Male,Salaried,101293,137994,130,36329,0.67,4,0,0.73,0.36,0,Low Risk,Eligible,834
CUST000256,21,Female,Salaried,127498,109405,83,72076,0.09,13,1,1.17,0.57,1,Medium Risk,Eligible with Conditions,538
CUST000257,32,Male,Student,145863,583032,71,15328,0.46,11,3,0.25,0.11,1,High Risk,Not Eligible,492
CUST000258,25,Female,Unemployed,113475,531761,27,37247,0.68,2,4,0.21,0.33,1,High Risk,Not Eligible,476
CUST000259,57,Male,Salaried,36314,558003,193,9677,0.69,1,0,0.07,0.27,1,Low Risk,Not Eligible,718
CUST000260,52,Male,Salaried,59883,249826,78,64810,0.35,14,2,0.24,1.08,1,Medium Risk,Eligible with Conditions,530
CUST000261,29,Female,Salaried,95086,258856,9,53357,0.14,14,5,0.37,0.56,1,High Risk,Not Eligible,308
CUST000262,61,Male,Salaried,109291,524637,86,58812,0.17,3,2,0.21,0.54,1,Medium Risk,Eligible with Conditions,494
CUST000263,55,Female,Salaried,17967,430426,29,44616,0.63,13,0,0.04,2.48,1,Low Risk,Not Eligible,706
CUST000264,39,Female,Unemployed,51220,332660,268,64284,0.64,6,6,0.15,1.26,1,High Risk,Not Eligible,348
CUST000265,36,Male,Salaried,144019,59604,6,52741,0.44,13,6,2.42,0.37,1,High Risk,Not Eligible,308
CUST000266,23,Female,Salaried,64131,513410,282,56478,0.54,2,0,0.12,0.88,1,Low Risk,Not Eligible,688
CUST000267,40,Male,Salaried,36876,9889,228,57056,0.53,10,6,3.73,1.55,1,High Risk,Not Eligible,326
CUST000268,44,Male,Student,109448,579839,76,94483,0.47,13,4,0.19,0.86,1,High Risk,Not Eligible,434
CUST000269,53,Female,Self-Employed,57228,242230,72,48534,0.58,7,6,0.24,0.85,1,High Risk,Not Eligible,336
CUST000270,44,Male,Unemployed,82495,241139,98,82056,0.49,11,5,0.34,0.99,1,High Risk,Not Eligible,378
CUST000271,31,Female,Self-Employed,36261,94882,23,67162,0.39,7,4,0.38,1.85,1,High Risk,Not Eligible,418
CUST000272,28,Male,Salaried,114601,305102,132,47711,0.19,11,1,0.38,0.42,0,Low Risk,Not Eligible,678
CUST000273,56,Male,Salaried,69260,272825,86,25805,0.53,3,6,0.25,0.37,1,High Risk,Not Eligible,326
CUST000274,58,Male,Self-Employed,142418,106982,258,98980,0.35,14,5,1.33,0.69,1,High Risk,Not Eligible,350
CUST000275,60,Male,Salaried,64176,51870,225,23143,0.23,1,5,1.24,0.36,1,High Risk,Not Eligible,326
CUST000276,40,Male,Self-Employed,60300,218328,101,78828,0.57,9,1,0.28,1.31,1,Medium Risk,Eligible with Conditions,634
CUST000277,55,Female,Salaried,41012,164224,56,65473,0.5,11,2,0.25,1.6,1,Medium Risk,Eligible with Conditions,560
CUST000278,45,Female,Salaried,110153,579349,179,19017,0.66,5,0,0.19,0.17,1,Low Risk,Not Eligible,712
CUST000279,55,Female,Self-Employed,81273,193691,186,66202,0.14,2,2,0.42,0.81,1,Medium Risk,Eligible with Conditions,488
CUST000280,45,Female,Self-Employed,120328,587523,119,93859,0.46,8,6,0.2,0.78,1,High Risk,Not Eligible,312
CUST000281,49,Female,Self-Employed,118304,540505,5,44423,0.19,12,6,0.22,0.38,1,High Risk,Not Eligible,300
CUST000282,38,Female,Salaried,114637,315495,67,44713,0.64,10,4,0.36,0.39,1,High Risk,Not Eligible,468
CUST000283,38,Male,Self-Employed,62639,418870,252,90856,0.1,10,3,0.15,1.45,1,High Risk,Not Eligible,420
CUST000284,22,Male,Salaried,129939,197386,235,77310,0.47,4,6,0.66,0.59,1,High Risk,Not Eligible,314
CUST000285,55,Female,Salaried,15310,268552,230,5205,0.56,11,6,0.06,0.34,1,High Risk,Not Eligible,332
CUST000286,36,Female,Salaried,110944,526817,23,56266,0.27,10,4,0.21,0.51,1,High Risk,Not Eligible,394
CUST000287,61,Male,Salaried,149463,572191,35,15342,0.67,12,3,0.26,0.1,1,High Risk,Not Eligible,534
CUST000288,56,Male,Salaried,130013,112042,125,72563,0.6,7,0,1.16,0.56,0,Low Risk,Eligible,820
CUST000289,53,Male,Salaried,149964,186644,28,66190,0.23,14,0,0.8,0.44,0,Low Risk,Eligible,746
CUST000290,24,Female,Salaried,84733,499897,215,84863,0.04,13,5,0.17,1.0,1,High Risk,Not Eligible,300
CUST000291,53,Female,Salaried,117264,389333,165,24200,0.23,5,0,0.3,0.21,0,Low Risk,Not Eligible,746
CUST000292,34,Female,Salaried,87071,559393,259,10188,0.22,13,1,0.16,0.12,1,Medium Risk,Eligible with Conditions,564
CUST000293,41,Male,Salaried,130611,74634,63,5808,0.63,3,1,1.75,0.04,0,Low Risk,Eligible,766
CUST000294,40,Male,Salaried,78658,384570,118,16851,0.68,10,3,0.2,0.21,1,High Risk,Not Eligible,536
CUST000295,28,Female,Self-Employed,17852,143691,164,83890,0.08,8,2,0.12,4.7,1,Medium Risk,Eligible with Conditions,476
CUST000296,27,Female,Salaried,13387,410155,224,67928,0.35,2,5,0.03,5.07,1,High Risk,Not Eligible,350
CUST000297,23,Male,Salaried,135571,23226,173,18058,0.4,1,2,5.84,0.13,0,Medium Risk,Eligible with Conditions,660
CUST000298,37,Male,Salaried,105295,30322,16,17620,0.09,5,3,3.47,0.17,1,High Risk,Not Eligible,418
CUST000299,53,Male,Self-Employed,138381,99835,246,55755,0.28,11,1,1.39,0.4,0,Low Risk,Eligible,696
CUST000300,32,Male,Student,47994,260027,143,65995,0.24,4,4,0.18,1.38,1,High Risk,Not Eligible,388
CUST000301,42,Female,Self-Employed,124912,78079,101,99766,0.39,11,6,1.6,0.8,1,High Risk,Not Eligible,300
CUST000302,42,Male,Self-Employed,139632,28946,151,39681,0.47,10,5,4.82,0.28,1,High Risk,Not Eligible,374
CUST000303,50,Male,Self-Employed,132210,12253,186,67509,0.5,7,3,10.79,0.51,1,High Risk,Not Eligible,500
CUST000304,58,Male,Self-Employed,64565,84311,61,86339,0.12,13,2,0.77,1.34,1,Medium Risk,Eligible with Conditions,484
CUST000305,58,Female,Self-Employed,9312,315509,46,70703,0.57,9,3,0.03,7.59,1,High Risk,Not Eligible,514
CUST000306,28,Female,Salaried,133882,596881,203,70680,0.48,6,3,0.22,0.53,1,High Risk,Not Eligible,496
CUST000307,47,Male,Salaried,95566,154485,35,70703,0.63,11,0,0.62,0.74,0,Low Risk,Eligible,826
CUST000308,47,Male,Salaried,29329,231833,184,45136,0.33,1,1,0.13,1.54,1,Medium Risk,Eligible with Conditions,586
CUST000309,54,Male,Unemployed,76187,567773,6,94380,0.63,8,5,0.13,1.24,1,High Risk,Not Eligible,406
CUST000310,41,Female,Self-Employed,83542,204304,292,96699,0.61,2,0,0.41,1.16,0,Low Risk,Eligible,822
CUST000311,50,Female,Self-Employed,116237,538119,142,91456,0.32,4,1,0.22,0.79,1,Medium Risk,Eligible with Conditions,584
CUST000312,53,Female,Salaried,122476,482799,109,86086,0.29,3,3,0.25,0.7,1,High Risk,Not Eligible,458
CUST000313,48,Male,Salaried,43645,319041,222,39343,0.65,6,1,0.14,0.9,1,Medium Risk,Eligible with Conditions,650
CUST000314,53,Female,Salaried,95502,10004,226,21254,0.51,2,2,9.55,0.22,0,Medium Risk,Eligible with Conditions,682
CUST000315,25,Male,Salaried,95310,313068,109,64273,0.65,5,5,0.3,0.67,1,High Risk,Not Eligible,410
CUST000316,39,Male,Student,77619,419725,131,62611,0.56,11,0,0.18,0.81,1,Low Risk,Not Eligible,692
CUST000317,24,Male,Self-Employed,41513,42170,269,63002,0.44,9,5,0.98,1.52,1,High Risk,Not Eligible,368
CUST000318,55,Female,Salaried,16749,572843,204,88683,0.11,3,3,0.03,5.29,1,High Risk,Not Eligible,422
CUST000319,37,Male,Student,68645,412878,256,15926,0.23,2,2,0.17,0.23,1,Medium Risk,Eligible with Conditions,506
CUST000320,64,Female,Salaried,61175,123115,19,67264,0.68,2,1,0.5,1.1,0,Low Risk,Eligible,776
CUST000321,48,Female,Unemployed,58762,183475,230,92527,0.24,9,6,0.32,1.57,1,High Risk,Not Eligible,300
CUST000322,50,Male,Salaried,72222,303509,109,30563,0.09,6,1,0.24,0.42,1,Medium Risk,Eligible with Conditions,538
CUST000323,49,Male,Salaried,20213,329332,237,33688,0.5,2,2,0.06,1.67,1,Medium Risk,Eligible with Conditions,560
CUST000324,26,Female,Salaried,105367,365777,223,97559,0.52,3,6,0.29,0.93,1,High Risk,Not Eligible,324
CUST000325,55,Male,Salaried,115157,68471,281,37130,0.22,14,1,1.68,0.32,0,Low Risk,Eligible,684
CUST000326,61,Female,Salaried,40583,415372,265,3925,0.23,1,0,0.1,0.1,1,Low Risk,Not Eligible,626
CUST000327,57,Male,Self-Employed,136792,586575,194,54595,0.34,2,4,0.23,0.4,1,High Risk,Not Eligible,408
CUST000328,44,Female,Student,87944,399861,202,19321,0.04,2,1,0.22,0.22,1,Medium Risk,Eligible with Conditions,528
CUST000329,49,Female,Self-Employed,30369,326220,281,13769,0.56,11,3,0.09,0.45,1,High Risk,Not Eligible,512
CUST000330,51,Female,Salaried,123844,492801,43,39748,0.24,2,1,0.25,0.32,1,Medium Risk,Eligible with Conditions,568
CUST000331,55,Female,Self-Employed,27510,55151,166,43028,0.6,7,5,0.5,1.56,1,High Risk,Not Eligible,400
CUST000332,53,Male,Salaried,20120,596672,125,19151,0.57,3,3,0.03,0.95,1,High Risk,Not Eligible,514
CUST000333,41,Male,Salaried,107847,367009,266,79133,0.47,13,1,0.29,0.73,1,Medium Risk,Eligible with Conditions,614
CUST000334,52,Female,Self-Employed,106575,562829,220,37187,0.25,14,1,0.19,0.35,1,Medium Risk,Eligible with Conditions,570
CUST000335,43,Female,Self-Employed,137269,77847,53,46835,0.38,11,3,1.76,0.34,1,High Risk,Not Eligible,476
CUST000336,53,Male,Salaried,13295,216811,96,3059,0.33,4,0,0.06,0.23,1,Low Risk,Not Eligible,646
CUST000337,23,Male,Salaried,28460,498570,133,88717,0.26,2,6,0.06,3.12,1,High Risk,Not Eligible,300
CUST000338,38,Male,Unemployed,22963,428359,32,30235,0.6,5,6,0.05,1.32,1,High Risk,Not Eligible,340
CUST000339,45,Male,Salaried,85116,354924,152,97208,0.35,14,4,0.24,1.14,1,High Risk,Not Eligible,410
CUST000340,62,Male,Salaried,35328,425114,69,70114,0.59,9,4,0.08,1.98,1,High Risk,Not Eligible,458
CUST000341,51,Male,Self-Employed,92629,522649,222,48366,0.1,12,6,0.18,0.52,1,High Risk,Not Eligible,300
CUST000342,23,Female,Salaried,132034,104919,55,84583,0.12,9,0,1.26,0.64,1,Low Risk,Eligible,604
CUST000343,60,Male,Salaried,29605,379998,78,35160,0.68,7,1,0.08,1.19,1,Medium Risk,Eligible with Conditions,656
CUST000344,44,Male,Salaried,118901,221746,203,93085,0.42,12,4,0.54,0.78,1,High Risk,Not Eligible,424
CUST000345,52,Female,Self-Employed,116241,199020,196,8277,0.37,8,0,0.58,0.07,0,Low Risk,Eligible,774
CUST000346,42,Male,Self-Employed,55598,591056,193,4780,0.38,13,0,0.09,0.09,1,Low Risk,Not Eligible,656
CUST000347,43,Male,Self-Employed,80258,48262,16,49579,0.17,14,4,1.66,0.62,1,High Risk,Not Eligible,374
CUST000348,22,Male,Unemployed,48969,403722,243,63750,0.51,5,6,0.12,1.3,1,High Risk,Not Eligible,322
CUST000349,47,Male,Self-Employed,70784,549893,85,59902,0.09,5,3,0.13,0.85,1,High Risk,Not Eligible,418
CUST000350,62,Male,Salaried,29274,295375,274,83198,0.41,12,2,0.1,2.84,1,Medium Risk,Eligible with Conditions,542
CUST000351,22,Female,Salaried,137994,82123,294,35161,0.41,3,6,1.68,0.25,1,High Risk,Not Eligible,302
CUST000352,46,Male,Self-Employed,42416,354355,52,47499,0.64,6,3,0.12,1.12,1,High Risk,Not Eligible,528
CUST000353,37,Female,Self-Employed,108434,436838,213,34886,0.38,1,6,0.25,0.32,1,High Risk,Not Eligible,300
CUST000354,60,Female,Self-Employed,59310,163964,39,11800,0.12,3,1,0.36,0.2,1,Medium Risk,Eligible with Conditions,544
CUST000355,53,Male,Self-Employed,88758,173767,123,52460,0.41,11,3,0.51,0.59,1,High Risk,Not Eligible,482
CUST000356,29,Female,Salaried,38628,402694,69,73975,0.09,2,5,0.1,1.92,1,High Risk,Not Eligible,300
CUST000357,63,Male,Salaried,77672,482032,246,72843,0.17,7,2,0.16,0.94,1,Medium Risk,Eligible with Conditions,494
CUST000358,59,Female,Salaried,54246,468179,40,5364,0.05,9,6,0.12,0.1,1,High Risk,Not Eligible,300
CUST000359,49,Female,Salaried,97110,161547,256,19568,0.37,4,2,0.6,0.2,0,Medium Risk,Eligible with Conditions,654
CUST000360,62,Male,Salaried,10810,157185,247,41092,0.09,7,0,0.07,3.8,1,Low Risk,Not Eligible,598
CUST000361,46,Male,Self-Employed,79688,60746,46,74019,0.34,8,5,1.31,0.93,1,High Risk,Not Eligible,348
CUST000362,55,Male,Self-Employed,73548,173393,73,65679,0.66,10,1,0.42,0.89,0,Low Risk,Eligible,772
CUST000363,45,Male,Salaried,19162,288453,111,68781,0.51,2,0,0.07,3.59,1,Low Risk,Not Eligible,682
CUST000364,44,Male,Self-Employed,95858,295320,43,11430,0.08,7,3,0.32,0.12,1,High Risk,Not Eligible,416
CUST000365,33,Female,Self-Employed,81535,598167,73,76719,0.18,13,3,0.14,0.94,1,High Risk,Not Eligible,436
CUST000366,27,Female,Salaried,146291,596880,184,41692,0.48,12,4,0.25,0.28,1,High Risk,Not Eligible,436
CUST000367,56,Female,Self-Employed,78864,351872,16,33086,0.63,3,0,0.22,0.42,1,Low Risk,Not Eligible,706
CUST000368,40,Female,Self-Employed,142693,225084,208,52671,0.05,8,5,0.63,0.37,1,High Risk,Not Eligible,300
CUST000369,21,Female,Self-Employed,126371,360446,40,16901,0.57,6,0,0.35,0.13,0,Low Risk,Not Eligible,814
CUST000370,28,Female,Self-Employed,97792,548118,130,6907,0.41,3,0,0.18,0.07,1,Low Risk,Not Eligible,662
CUST000371,36,Female,Self-Employed,74188,221897,67,31604,0.4,8,0,0.33,0.43,0,Low Risk,Not Eligible,780
CUST000372,34,Male,Salaried,89718,98878,86,40869,0.67,11,2,0.91,0.46,0,Medium Risk,Eligible with Conditions,714
CUST000373,32,Male,Salaried,44558,130407,38,17537,0.53,13,4,0.34,0.39,1,High Risk,Not Eligible,446
CUST000374,43,Female,Salaried,136938,262716,244,15501,0.6,3,6,0.52,0.11,1,High Risk,Not Eligible,340
CUST000375,35,Female,Unemployed,42413,21738,101,40371,0.27,9,1,1.95,0.95,0,Low Risk,Eligible,694
CUST000376,48,Male,Salaried,18435,138703,53,39821,0.4,11,1,0.13,2.16,1,Medium Risk,Eligible with Conditions,600
CUST000377,54,Male,Salaried,36067,548344,150,91732,0.44,3,1,0.07,2.54,1,Medium Risk,Eligible with Conditions,608
CUST000378,22,Male,Student,95794,515241,129,9073,0.25,1,2,0.19,0.09,1,Medium Risk,Eligible with Conditions,510
CUST000379,52,Male,Unemployed,101823,388800,193,64005,0.41,13,4,0.26,0.63,1,High Risk,Not Eligible,422
CUST000380,43,Female,Self-Employed,77224,583706,61,79097,0.19,2,5,0.13,1.02,1,High Risk,Not Eligible,318
CUST000381,42,Male,Salaried,9379,31014,113,21101,0.13,4,4,0.3,2.25,1,High Risk,Not Eligible,366
CUST000382,45,Female,Salaried,110547,186350,9,34426,0.28,13,2,0.59,0.31,0,Medium Risk,Eligible with Conditions,636
CUST000383,42,Female,Salaried,116541,489859,28,97877,0.53,11,5,0.24,0.84,1,High Risk,Not Eligible,386
CUST000384,42,Female,Salaried,122634,495339,225,10313,0.64,2,0,0.25,0.08,1,Low Risk,Not Eligible,708
CUST000385,62,Male,Salaried,136701,47192,298,33773,0.34,4,3,2.9,0.25,1,High Risk,Not Eligible,468
CUST000386,26,Male,Self-Employed,65745,366273,14,31003,0.46,4,0,0.18,0.47,1,Low Risk,Not Eligible,672
CUST000387,35,Female,Unemployed,111915,48923,169,62668,0.1,4,1,2.29,0.56,1,Medium Risk,Eligible with Conditions,540
CUST000388,63,Female,Salaried,137560,531683,219,94956,0.64,1,0,0.26,0.69,1,Low Risk,Not Eligible,708
CUST000389,57,Female,Self-Employed,144984,369593,130,74250,0.41,9,2,0.39,0.51,0,Medium Risk,Eligible with Conditions,662
CUST000390,53,Male,Self-Employed,145521,388891,271,95675,0.55,10,1,0.37,0.66,0,Low Risk,Not Eligible,750
CUST000391,28,Female,Salaried,140797,413995,284,94634,0.56,11,3,0.34,0.67,1,High Risk,Not Eligible,512
CUST000392,64,Male,Self-Employed,89406,405327,92,45294,0.2,7,5,0.22,0.51,1,High Risk,Not Eligible,320
CUST000393,64,Female,Salaried,17304,260315,118,16582,0.38,2,5,0.07,0.96,1,High Risk,Not Eligible,356
CUST000394,25,Female,Salaried,133555,294068,25,16760,0.67,3,1,0.45,0.13,0,Low Risk,Eligible,774
CUST000395,59,Female,Self-Employed,78320,450919,152,74791,0.09,13,6,0.17,0.95,1,High Risk,Not Eligible,300
CUST000396,24,Male,Salaried,102488,299721,249,85158,0.49,8,6,0.34,0.83,1,High Risk,Not Eligible,318
CUST000397,26,Male,Unemployed,83591,143783,270,38983,0.67,7,0,0.58,0.47,0,Low Risk,Eligible,834
CUST000398,52,Female,Salaried,103044,262288,221,43309,0.23,4,6,0.39,0.42,1,High Risk,Not Eligible,300
CUST000399,50,Male,Self-Employed,33192,498085,244,32715,0.61,4,4,0.07,0.99,1,High Risk,Not Eligible,462
CUST000400,55,Female,Salaried,146518,500187,236,39415,0.66,9,4,0.29,0.27,1,High Risk,Not Eligible,472
CUST000401,60,Male,Salaried,127304,240835,236,90328,0.53,5,5,0.53,0.71,1,High Risk,Not Eligible,386
CUST000402,36,Male,Salaried,143797,356992,246,91260,0.18,14,4,0.4,0.63,1,High Risk,Not Eligible,376
CUST000403,33,Male,Self-Employed,96207,211084,194,54581,0.25,13,1,0.46,0.57,0,Low Risk,Eligible,690
CUST000404,62,Female,Student,81741,392554,233,6652,0.05,11,4,0.21,0.08,1,High Risk,Not Eligible,350
CUST000405,50,Male,Student,24365,475336,70,29297,0.59,5,2,0.05,1.2,1,Medium Risk,Eligible with Conditions,578
CUST000406,39,Male,Self-Employed,73792,213072,283,17028,0.6,7,5,0.35,0.23,1,High Risk,Not Eligible,400
CUST000407,37,Female,Self-Employed,58575,253029,273,16803,0.45,1,3,0.23,0.29,1,High Risk,Not Eligible,490
CUST000408,39,Female,Self-Employed,127641,214047,213,9307,0.27,3,4,0.6,0.07,1,High Risk,Not Eligible,394
CUST000409,48,Female,Self-Employed,140267,370169,20,34325,0.08,2,2,0.38,0.24,1,Medium Risk,Eligible with Conditions,476
CUST000410,46,Female,Self-Employed,61517,135509,224,61616,0.53,11,2,0.45,1.0,0,Medium Risk,Eligible with Conditions,686
CUST000411,57,Male,Self-Employed,42012,300107,261,63483,0.52,10,1,0.14,1.51,1,Medium Risk,Eligible with Conditions,624
CUST000412,46,Male,Student,29686,532561,272,34574,0.64,6,5,0.06,1.16,1,High Risk,Not Eligible,408
CUST000413,43,Male,Salaried,40161,544618,233,87798,0.52,11,1,0.07,2.19,1,Medium Risk,Eligible with Conditions,624
CUST000414,29,Male,Student,10402,157566,123,70071,0.59,12,3,0.07,6.74,1,High Risk,Not Eligible,518
CUST000415,32,Male,Self-Employed,71190,8212,182,17932,0.53,6,3,8.67,0.25,1,High Risk,Not Eligible,506
CUST000416,21,Female,Salaried,21275,237131,24,18749,0.45,10,0,0.09,0.88,1,Low Risk,Not Eligible,670
CUST000417,21,Male,Salaried,22915,481657,40,11727,0.32,1,3,0.05,0.51,1,High Risk,Not Eligible,464
CUST000418,54,Male,Salaried,8909,137152,112,58406,0.63,14,5,0.06,6.56,1,High Risk,Not Eligible,406
CUST000419,52,Male,Self-Employed,122110,299819,193,20332,0.47,14,6,0.41,0.17,1,High Risk,Not Eligible,314
CUST000420,45,Female,Student,73908,27007,182,98070,0.3,6,6,2.74,1.33,1,High Risk,Not Eligible,300
CUST000421,60,Female,Salaried,135337,349785,100,13834,0.09,10,5,0.39,0.1,1,High Risk,Not Eligible,300
CUST000422,21,Male,Student,30620,330737,24,23325,0.22,2,1,0.09,0.76,1,Medium Risk,Eligible with Conditions,564
CUST000423,36,Female,Student,42112,517164,168,12213,0.39,11,2,0.08,0.29,1,Medium Risk,Eligible with Conditions,538
CUST000424,59,Female,Salaried,10431,83038,101,4403,0.21,4,0,0.13,0.42,1,Low Risk,Not Eligible,622
CUST000425,25,Female,Student,94590,361043,147,59971,0.18,6,6,0.26,0.63,1,High Risk,Not Eligible,300
CUST000426,42,Female,Unemployed,70175,21473,66,57030,0.38,3,6,3.27,0.81,1,High Risk,Not Eligible,300
CUST000427,49,Female,Self-Employed,125472,130801,246,76042,0.14,3,3,0.96,0.61,1,High Risk,Not Eligible,428
CUST000428,23,Female,Self-Employed,40624,513252,242,98195,0.57,12,2,0.08,2.42,1,Medium Risk,Eligible with Conditions,574
CUST000429,32,Female,Unemployed,69264,230097,135,10591,0.35,3,1,0.3,0.15,0,Low Risk,Not Eligible,710
CUST000430,46,Male,Self-Employed,121766,303964,97,15996,0.41,4,4,0.4,0.13,1,High Risk,Not Eligible,422
